gameId,playId,playDescription,specialTeamsResult,punt_dist_use,actual_return_yards,faircatch_return_yards,wp_post_actual_return_team,wp_post_faircatch_return_team,delta_wp_return_team
2018090900,2996,"(10:10) (Punt formation) C.Bojorquez punts 46 yards to BAL 30, Center-R.Ferguson, out of bounds.",Out of Bounds,46,NA,0,0.9991705417633057,0.9991705417633057,0
2018090900,3079,"(8:22) (Punt formation) S.Koch punts 46 yards to BUF 31, Center-M.Cox. J.Kerley to BUF 37 for 6 yards (M.Canady).",Return,46,6,0,6.801277049817145e-4,6.801277049817145e-4,0
2018090900,3655,"(14:47) (Punt formation) S.Koch punts 50 yards to BUF 9, Center-M.Cox. M.Murphy to BUF 18 for 9 yards (M.Canady).",Return,50,9,0,9.667753329267725e-5,8.257980516646057e-5,1.409772812621668e-5
2018090900,3851,"(12:05) (Punt formation) C.Bojorquez punts 54 yards to BAL 11, Center-R.Ferguson. J.Grant to BAL 11 for no gain (T.Jones).",Return,54,0,0,0.9999040365219116,0.9999245405197144,-2.0503997802734375e-5
2018090900,4464,"(1:36) (Punt formation) S.Koch punts 54 yards to BUF 29, Center-M.Cox, out of bounds.",Out of Bounds,54,NA,0,6.127881351858377e-5,5.980340938549489e-5,1.4754041330888867e-6
2018090901,118,"(13:35) (Punt formation) J.Berry punts 31 yards to CLE 36, Center-K.Canaday, out of bounds.",Out of Bounds,31,NA,0,0.6404451727867126,0.5725733637809753,0.0678718090057373
2018090901,313,"(10:11) (Punt formation) B.Colquitt punts 48 yards to end zone, Center-C.Hughlett, Touchback.",Touchback,48,NA,0,0.4220241606235504,0.4220241606235504,0
2018090901,474,"(7:51) J.Berry punts 43 yards to CLE 14, Center-K.Canaday, downed by PIT-C.Sutton.",Downed,43,NA,0,0.6007373929023743,0.5392913818359375,0.06144601106643677
2018090901,588,"(6:34) (Punt formation) B.Colquitt punts 47 yards to PIT 28, Center-C.Hughlett. R.Switzer to 50 for 22 yards (B.Boddy-Calhoun).",Return,47,22,0,0.4887118637561798,0.44376134872436523,0.044950515031814575
2018090901,887,"(2:07) (Punt formation) B.Colquitt punts 52 yards to PIT 22, Center-C.Hughlett. R.Switzer to CLE 44 for 34 yards (N.Chubb). PENALTY on PIT-D.Heyward-Bey, Offensive Holding, 10 yards, enforced at PIT 22. Penalty on PIT-R.Nix, Offensive Holding, declined.",Return,52,0,0,0.4173322916030884,0.4398363530635834,-0.022504061460494995
2018090901,1491,"(7:39) B.Colquitt punts 39 yards to PIT 8, Center-C.Hughlett. R.Switzer to PIT 12 for 4 yards (D.Rice).",Return,39,4,0,0.6406353116035461,0.6484852433204651,-0.007849931716918945
2018090901,1723,"(2:43) B.Colquitt punts 37 yards to PIT 9, Center-C.Hughlett, downed by CLE-T.Carrie.",Downed,37,NA,0,0.6864481568336487,0.6937757134437561,-0.007327556610107422
2018090901,2632,"(6:18) (Punt formation) B.Colquitt punts 45 yards to PIT 41, Center-C.Hughlett. R.Switzer to CLE 39 for 20 yards (D.Kindred).",Return,45,20,0,0.8351203203201294,0.8195306062698364,0.015589714050292969
2018090901,3349,"(10:58) B.Colquitt punts 57 yards to PIT 14, Center-C.Hughlett, out of bounds.",Out of Bounds,57,NA,0,0.9689054489135742,0.96935272216796875,-4.4727325439453125e-4
2018090901,3463,"(8:52) J.Berry punts 36 yards to PIT 47, Center-K.Canaday, downed by PIT-S.Davis. Pittsburgh challenged the kick downed ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1 at 08:42.)",Downed,36,NA,0,0.07383882254362106,0.07383882254362106,0
2018090901,3960,"(5:22) B.Colquitt punts 34 yards to PIT 5, Center-C.Hughlett, out of bounds.",Out of Bounds,34,NA,0,0.8401485085487366,0.8875628709793091,-0.04741436243057251
2018090901,4136,"(2:20) J.Berry punts 51 yards to CLE 30, Center-K.Canaday. J.Peppers to CLE 45 for 15 yards (J.Dangerfield).",Return,51,15,0,0.15297921001911163,0.12385842204093933,0.029120787978172302
2018090901,4965,"(4:35) B.Colquitt punts 29 yards to PIT 45, Center-C.Hughlett, out of bounds.",Out of Bounds,29,NA,0,0.5176876415498555,0.5357550978660583,-0.01806745631620288
2018090902,2228,"(13:43) R.Sanchez punts 49 yards to CIN 34, Center-L.Rhodes. A.Erickson to CIN 33 for -1 yards (Z.Franklin, C.Milton).",Return,49,-1,0,0.29437029361724854,0.3020200729370117,-0.007649779319763184
2018090902,2340,"(11:42) K.Huber punts 50 yards to IND 25, Center-C.Harris, downed by CIN. PENALTY on CIN-B.Wilson, Kick Catch Interference, 15 yards, enforced at IND 25.",Downed,50,NA,0,0.7857924699783325,0.7503747344017029,0.03541773557662964
2018090903,407,"(7:46) (Punt formation) M.Haack punts 62 yards to end zone, Center-J.Denney, Touchback.",Touchback,62,NA,0,0.5345587730407715,0.5345587730407715,0
2018090903,1257,"(8:17) (Punt formation) B.Kern punts 40 yards to MIA 15, Center-B.Brinkley, out of bounds.",Out of Bounds,40,NA,0,0.7317144870758057,0.6612104773521423,0.07050400972366333
2018090903,1844,"(:30) (Punt formation) B.Kern punts 55 yards to MIA 18, Center-B.Brinkley. J.Grant to MIA 17 for -1 yards (D.Fluellen).",Return,55,-1,0,0.7033562660217285,0.654506504535675,0.04884976148605347
2018090903,1993,"(13:45) (Punt formation) M.Haack punts 45 yards to TEN 23, Center-J.Denney. A.Jackson to TEN 49 for 26 yards (B.Bolden). TEN-A.Jackson was injured during the play. His return is Questionable.",Return,45,26,0,0.3754441738128662,0.3436955213546753,0.03174865245819092
2018090903,2176,"(10:09) (Punt formation) M.Haack punts 65 yards to TEN 17, Center-D.Smythe. R.Matthews to TEN 35 for 18 yards (W.Aikens).",Return,65,18,0,0.35099196434020996,0.3217742443084717,0.02921772003173828
2018090903,3163,"(11:45) (Punt formation) B.Kern punts 49 yards to MIA 9, Center-B.Brinkley. D.Amendola ran ob at MIA 11 for 2 yards (D.Cruikshank).",Return,49,2,0,0.8446295261383057,0.8503410816192627,-0.005711555480957031
2018090903,3982,"(1:15) (Punt formation) M.Haack punts 43 yards to end zone, Center-J.Denney, Touchback.",Touchback,43,NA,0,0.013624807819724083,0.016906367614865303,-0.00328155979514122
2018090905,114,"(13:13) R.Allen punts 45 yards to HOU 22, Center-J.Cardona, downed by NE-N.Ebner.",Downed,45,NA,0,0.49442026019096375,0.4339088201522827,0.06051144003868103
2018090905,359,"(10:28) T.Daniel punts 36 yards to NE 33, Center-J.Weeks, out of bounds.",Out of Bounds,36,NA,0,0.7704057693481445,0.7437386512756348,0.026667118072509766
2018090905,1555,"(7:17) R.Allen punts 47 yards to HOU 23, Center-J.Cardona. T.Ervin to HOU 34 for 11 yards (J.Jones).",Return,47,11,0,0.24869439005851746,0.1975533664226532,0.05114102363586426
2018090905,1735,"(4:34) R.Allen punts 40 yards to HOU 34, Center-J.Cardona, downed by NE-R.Burkhead.",Downed,40,NA,0,0.24869439005851746,0.20890571177005768,0.03978867828845978
2018090905,1992,"(1:39) T.Daniel punts 30 yards to NE 22, Center-J.Weeks, downed by HOU-J.Weeks. NE 33-Hill partially blocked punt.",Downed,30,NA,0,0.8133295178413391,0.8160016536712646,-0.002672135829925537
2018090905,3749,"(5:27) R.Allen punts 55 yards to HOU 25, Center-J.Cardona. T.Ervin to HOU 34 for 9 yards (N.Ebner).",Return,55,9,0,0.039542391896247864,0.029613884165883064,0.0099285077303648
2018090905,3844,"(4:41) T.Daniel punts 47 yards to NE 17, Center-J.Weeks. R.McCarron MUFFS catch, RECOVERED by HOU-J.Bademosi at NE 16. J.Bademosi to NE 16 for no gain (J.Jones).",Muffed,48,NA,0,0.943823829293251,0.9942822456359863,-0.05045841634273529
2018090905,4311,"(:51) R.Allen punts 54 yards to HOU 1, Center-J.Cardona, downed by NE-J.Jones.",Downed,54,NA,0,0.028124650940299034,0.04882645606994629,-0.020701805129647255
2018090906,1373,"(9:51) T.Morstead punts 56 yards to TB 20, Center-Z.Wood. D.Jackson to TB 22 for 2 yards (C.Banjo).",Return,56,2,0,0.4912533164024353,0.4251299500465393,0.066123366355896
2018090906,2681,"(9:21) T.Morstead punts 42 yards to TB 24, Center-Z.Wood. A.Humphries to TB 25 for 1 yard (J.Hardee).",Return,42,1,0,0.8379416465759277,0.8409609198570251,-0.003019273281097412
2018090906,2776,"(7:42) B.Anger punts 42 yards to NO 24, Center-G.Sanborn. T.Lewis to NO 24 for no gain (R.Smith). PENALTY on NO-C.Robertson, Offensive Holding, 10 yards, enforced at NO 24.",Return,42,0,0,0.19915471971035004,0.20774750411510468,-0.008592784404754639
2018090906,2947,"(5:18) T.Morstead punts 58 yards to TB 10, Center-Z.Wood. A.Humphries ran ob at TB 26 for 16 yards (C.Banjo).",Return,58,16,0,0.8379705548286438,0.8340935111045837,0.0038770437240600586
2018090907,522,"(7:18) R.Dixon punts 48 yards to JAX 35, Center-Z.DeOssie, downed by NYG-N.Stupar.",Downed,48,NA,0,0.5594080686569214,0.5594080686569214,0
2018090907,1340,"(5:27) R.Dixon punts 31 yards to JAX 43, Center-Z.DeOssie, out of bounds.",Out of Bounds,31,NA,0,0.5866430997848511,0.5866430997848511,0
2018090907,2357,"(7:50) L.Cooke punts 30 yards to JAX 46, Center-C.Tinker, out of bounds.",Out of Bounds,30,NA,0,0.44135645031929016,0.4442368149757385,-0.0028803646564483643
2018090907,2578,"(5:07) L.Cooke punts 37 yards to NYG 11, Center-C.Tinker, downed by JAX-T.Herndon.",Downed,37,NA,0,0.3425596058368683,0.35764139890670776,-0.015081793069839478
2018090907,2708,"(3:39) R.Dixon punts 55 yards to JAX 20, Center-Z.DeOssie. J.Mickens to JAX 16 for -4 yards (C.Riley). PENALTY on JAX-B.Brown, Illegal Block Above the Waist, 8 yards, enforced at JAX 16. Officially, a return for 0 yards.",Return,55,0,0,0.6470125913619995,0.6531491875648499,-0.006136596202850342
2018090907,2877,"(1:24) L.Cooke punts 29 yards to NYG 15, Center-C.Tinker, out of bounds.",Out of Bounds,29,NA,0,0.34769368171691895,0.35537829995155334,-0.007684618234634399
2018090907,3105,"(13:55) R.Dixon punts 59 yards to end zone, Center-Z.DeOssie, Touchback.",Touchback,59,NA,0,0.7041268348693848,0.7016890048980713,0.0024378299713134766
2018090907,3497,"(9:18) L.Cooke punts 44 yards to NYG 27, Center-C.Tinker. K.Clay to NYG 26 for -1 yards (D.Chark).",Return,44,-1,0,0.2766711115837097,0.279013454914093,-0.0023423433303833008
2018090907,3618,"(7:04) R.Dixon punts 54 yards to JAX 15, Center-Z.DeOssie. J.Mickens to JAX 25 for 10 yards (K.Wynn).",Return,54,10,0,0.8073058724403381,0.7963861227035522,0.010919749736785889
2018090907,3801,"(4:20) L.Cooke punts 47 yards to NYG 14, Center-C.Tinker. K.Clay pushed ob at NYG 19 for 5 yards (N.Paul).",Return,47,5,0,0.24750272929668427,0.2542754113674164,-0.006772682070732117
2018090907,4113,"(:54) (Punt formation) L.Cooke punts 41 yards to NYG 19, Center-C.Tinker. K.Clay MUFFS catch, RECOVERED by JAX-D.Payne at NYG 21. D.Payne to NYG 21 for no gain (K.Clay).",Muffed,41,NA,0,0.013721287250518799,0.14238542318344116,-0.12866413593292236
2018090909,501,"(5:57) A.Lee punts 60 yards to end zone, Center-A.Brewer, Touchback.",Touchback,60,NA,0,0.4279120862483978,0.4279120862483978,0
2018090909,918,"(13:27) A.Lee punts 57 yards to WAS 15, Center-A.Brewer. T.Quinn to WAS 27 for 12 yards (D.Coleman).",Return,57,12,0,0.6653212904930115,0.6435266733169556,0.021794617176055908
2018090909,2106,"(12:20) T.Way punts 55 yards to ARI 41, Center-N.Sundberg. C.Kirk to ARI 42 for 1 yard (J.Harvey-Clemons). PENALTY on ARI-T.Boston, Offensive Holding, 10 yards, enforced at ARI 41.",Return,55,0,0,0.07220998406410217,0.08032232522964478,-0.008112341165542603
2018090909,2247,"(11:18) A.Lee punts 57 yards to WAS 13, Center-A.Brewer. T.Quinn to WAS 25 for 12 yards (B.Benwikere). WAS-T.Quinn was injured during the play.  Penalty on WAS-T.Apke, Illegal Block Above the Waist, declined. PENALTY on WAS-F.Moreau, Unnecessary Roughness, 5 yards, enforced at WAS 13.",Return,57,0,0,0.9620285630226135,0.9646475911140442,-0.002619028091430664
2018090909,3706,"(4:48) T.Way punts 59 yards to ARI 30, Center-N.Sundberg. C.Kirk to WAS 26 for 44 yards (T.Apke).",Return,59,44,0,0.0017198575660586357,0.0014227064093574882,2.9715115670114756e-4
2018090910,700,"(2:24) C.Jones punts 51 yards to CAR 4, Center-L.Ladouceur. D.Byrd to CAR 18 for 14 yards (J.Thomas).",Return,51,14,0,0.5965439677238464,0.5386141538619995,0.057929813861846924
2018090910,1047,"(12:33) C.Jones punts 51 yards to CAR 35, Center-L.Ladouceur. D.Byrd to DAL 35 for 30 yards (R.Smith).",Return,51,30,0,0.6869157552719116,0.5588475465774536,0.128068208694458
2018090910,1329,"(7:20) C.Jones punts 49 yards to CAR 27, Center-L.Ladouceur. D.Byrd to CAR 30 for 3 yards (J.Thomas; L.Ladouceur).",Return,49,3,0,0.7962989211082458,0.7385514378547668,0.057747483253479004
2018090910,1582,"(2:55) C.Jones punts 56 yards to CAR 8, Center-L.Ladouceur. D.Moore to CAR 23 for 15 yards (J.Olawale; K.Frazier). PENALTY on DAL-A.Brown, Unsportsmanlike Conduct, 15 yards, enforced at CAR 23.",Return,56,15,0,0.8276673555374146,0.7568568587303162,0.07081049680709839
2018090910,2550,"(6:48) M.Palardy punts 50 yards to DAL 30, Center-J.Jansen. T.Austin pushed ob at DAL 45 for 15 yards (I.Thomas).",Return,50,15,0,0.19121721386909485,0.1687074899673462,0.022509723901748657
2018090910,3477,"(5:04) M.Palardy punts 52 yards to DAL 23, Center-J.Jansen. T.Austin pushed ob at DAL 21 for -2 yards (J.Norris).",Return,52,-2,0,0.0850548967719078,0.08575411140918732,-6.992146372795105e-4
2018090910,3866,"(2:00) M.Palardy punts 52 yards to end zone, Center-J.Jansen, Touchback.",Touchback,52,NA,0,0.051100898534059525,0.051100898534059525,0
2018090912,170,"(13:22) J.Scott punts 39 yards to CHI 24, Center-H.Bradley, out of bounds. PENALTY on CHI-J.Bellamy, Offensive Holding, 10 yards, enforced at CHI 24.",Out of Bounds,39,NA,0,0.4767901599407196,0.4332079589366913,0.04358220100402832
2018090912,583,"(4:25) J.Scott punts 44 yards to CHI 29, Center-H.Bradley. T.Cohen to CHI 32 for 3 yards (J.Whitehead).",Return,44,3,0,0.7390255331993103,0.65729159116745,0.08173394203186035
2018090912,1055,"(10:25) P.O'Donnell punts 63 yards to GB 18, Center-P.Scales. R.Cobb to GB 35 for 17 yards (B.Cunningham).",Return,63,17,0,0.25014129281044006,0.23455290496349335,0.015588387846946716
2018090912,1149,"(9:05) J.Scott punts 58 yards to CHI 15, Center-H.Bradley. T.Cohen pushed ob at GB 43 for 42 yards (H.Bradley).",Return,58,42,0,0.8363492488861084,0.7696237564086914,0.06672549247741699
2018091000,469,"(7:09) S.Martin punts 55 yards to NYJ 25, Center-D.Muhlbach. A.Roberts to DET 32 for 43 yards (S.Martin, T.Wilson).",Return,55,43,0,0.2900662422180176,0.24590682983398438,0.0441594123840332
2018091000,1407,"(5:30) L.Edwards punts 34 yards to DET 6, Center-T.Hennessy, downed by NYJ-C.Peake.",Downed,34,NA,0,0.4594705104827881,0.4192180633544922,0.0402524471282959
2018091000,1545,"(3:26) S.Martin punts 45 yards to NYJ 35, Center-D.Muhlbach. A.Roberts to DET 49 for 16 yards (T.Wilson).",Return,45,16,0,0.6190831065177917,0.5747268795967102,0.04435622692108154
2018091000,2626,"(7:20) S.Martin punts 52 yards to NYJ 22, Center-D.Muhlbach. A.Roberts for 78 yards, TOUCHDOWN. The Replay Official reviewed the runner was inbounds ruling, and the play was Upheld. The ruling on the field was confirmed.",Return,52,78,0,0.95097022988819635,0.9194319248199463,0.03153830506825006
2018091000,3527,"(8:23) L.Edwards punts 38 yards to DET 45, Center-T.Hennessy, out of bounds.",Out of Bounds,38,NA,0,8.233180415118113e-5,8.233180415118113e-5,0
2018091001,384,"(8:47) J.Hekker punts 62 yards to OAK 5, Center-J.McQuaide. D.Harris to OAK 15 for 10 yards (B.Countess, J.McQuaide).",Return,62,10,0,0.7831851840019226,0.7282790541648865,0.05490612983703613
2018091001,499,"(6:20) J.Townsend punts 55 yards to LA 38, Center-A.DePaola. P.Cooper ran ob at 50 for 12 yards (M.Lee). OAK-A.DePaola was injured during the play. He is Out.",Return,55,12,0,0.2730520963668823,0.2625643014907837,0.010487794876098633
2018091001,2761,"(4:01) J.Hekker punts 55 yards to OAK 8, Center-J.McQuaide, out of bounds.",Out of Bounds,55,NA,0,0.5281215310096741,0.5527470111846924,-0.02462548017501831
2018091001,2840,"(1:53) J.Townsend punts 35 yards to OAK 48, Center-L.Smith. P.Cooper to LA 49 for -3 yards (D.Harris; K.Smith). LA-P.Cooper was injured during the play. His return is Questionable.  PENALTY on LA-T.Hill, Offensive Holding, 10 yards, enforced at OAK 48.",Return,35,0,0,0.5054841041564941,0.5311013460159302,-0.025617241859436035
2018091300,122,"(13:37) S.Koch punts 55 yards to CIN 20, Center-M.Cox. D.Phillips MUFFS catch, and recovers at CIN 15. D.Phillips to CIN 31 for 16 yards (J.Allen).",Muffed,60,16,0,0.621440589427948,0.5418533086776733,0.07958728075027466
2018091300,304,"(12:37) K.Huber punts 55 yards to BAL 20, Center-C.Harris. J.Grant to BAL 22 for 2 yards (T.McRae; C.Fejedelem). FUMBLES (T.McRae), recovered by BAL-T.Young at BAL 18. T.Young to BAL 18 for no gain (V.Rey).",Return,55,-2,0,0.4220241606235504,0.4220241606235504,0
2018091300,759,"(8:17) S.Koch punts 50 yards to end zone, Center-M.Cox, Touchback.",Touchback,50,NA,0,0.7955752015113831,0.7397456765174866,0.055829524993896484
2018091300,1023,"(4:06) S.Koch punts 59 yards to CIN 20, Center-M.Cox. D.Phillips to CIN 28 for 8 yards (K.Young).",Return,59,8,0,0.8975745439529419,0.8745322823524475,0.023042261600494385
2018091300,2960,"(13:44) K.Huber punts 34 yards to BAL 35, Center-C.Harris, downed by CIN-C.Fejedelem.",Downed,34,NA,0,0.10286759585142136,0.10286759585142136,0
2018091300,3552,"(4:44) K.Huber punts 28 yards to BAL 9, Center-C.Harris, downed by CIN-J.Evans.",Downed,28,NA,0,0.10667884349822998,0.11850148439407349,-0.011822640895843506
2018091600,773,"(:18) M.Bosher punts 39 yards to CAR 25, Center-J.Harris. D.Moore to CAR 30 for 5 yards (J.Bethel).",Return,39,5,0,0.4392118752002716,0.43887272477149963,3.3915042877197266e-4
2018091600,1638,"(1:52) M.Palardy punts 53 yards to ATL 15, Center-J.Jansen, downed by CAR-L.Doss. Penalty on ATL-J.Bethel, Defensive Offside, declined.",Downed,53,NA,0,0.5843513011932373,0.525755763053894,0.05859553813934326
2018091600,2741,"(1:53) M.Bosher punts 42 yards to end zone, Center-J.Harris, Touchback.",Touchback,42,NA,0,0.06190405786037445,0.06190405786037445,0
2018091600,3530,"(4:10) M.Bosher punts 44 yards to CAR 4, Center-J.Harris, downed by ATL-J.Bethel.",Downed,44,NA,0,0.013230775482952595,0.020260296761989594,-0.007029521279036999
2018091600,3830,"(2:00) M.Bosher punts 54 yards to CAR 12, Center-J.Harris. D.Moore to CAR 16 for 4 yards (J.Bethel).",Return,54,4,0,0.08518169820308685,0.09198425710201263,-0.006802558898925781
2018091601,205,"(11:03) C.Bojorquez punts 44 yards to LAC 42, Center-R.Ferguson. J.Jones to BUF 48 for 10 yards (A.Holmes). PENALTY on BUF-L.Thomas, Offensive Holding, 10 yards, enforced at BUF 48.",Return,44,10,0,0.5304117798805237,0.454899400472641,0.07551237940788269
2018091601,426,"(7:53) C.Bojorquez punts 42 yards to LAC 33, Center-R.Ferguson. J.Jones to LAC 39 for 6 yards (L.Thomas).",Return,42,6,0,0.6895041465759277,0.6744022965431213,0.015101850032806396
2018091601,1289,"(8:57) C.Bojorquez punts 50 yards to LAC 18, Center-R.Ferguson. J.Jones to LAC 19 for 1 yard (R.Humber).",Return,50,1,0,0.8791919946670532,0.8791919946670532,0
2018091601,2485,"(9:08) D.Kaser punts 58 yards to BUF 8, Center-M.Windt. M.Murphy MUFFS catch, recovered by BUF-T.Jones at BUF 0. Touchback (U.Nwosu). BUF-T.Jones was injured during the play. His return is Questionable.  Touchback due to penalty in end zone. T.Jones assisted to tunnel. PENALTY on LAC-U.Nwosu, Unnecessary Roughness, 15 yards, enforced at BUF 20.",Muffed,66,NA,0,0.11359149217605591,0.08370544761419296,0.029886044561862946
2018091601,2813,"(4:04) D.Kaser punts 45 yards to BUF 49, Center-M.Windt. M.Murphy MUFFS catch, and recovers at LAC 48. M.Murphy to LAC 42 for 6 yards (A.Phillips; N.Dzubnar).",Muffed,45,6,0,0.09519531577825546,0.09199443459510803,0.0032008811831474304
2018091601,3005,"(:32) D.Kaser punts 35 yards to BUF 34, Center-M.Windt, out of bounds.",Out of Bounds,35,NA,0,0.06974197924137115,0.07015245407819748,-4.1047483682632446e-4
2018091601,3210,"(12:50) C.Bojorquez punts 54 yards to end zone, Center-R.Ferguson, Touchback. Kick into end zone.",Touchback,54,NA,0,0.9779942631721497,0.9765321016311646,0.0014621615409851074
2018091601,3533,"(7:25) D.Kaser punts 35 yards to BUF 3, Center-M.Windt, downed by LAC-A.Phillips.",Downed,35,NA,0,0.023696111515164375,0.03201601654291153,-0.008319905027747154
2018091602,365,"(7:33) M.Wile punt is BLOCKED by G.Allison, Center-K.McDermott, RECOVERED by GB-J.Jackson at MIN -1. TOUCHDOWN.",Blocked Punt,0,NA,0,0.6960280517336161,0.6529080271720886,0.043120024561527526
2018091602,1091,"(9:59) M.Wile punts 58 yards to end zone, Center-K.McDermott, Touchback.",Touchback,58,NA,0,0.7207502722740173,0.7207502722740173,0
2018091602,1446,"(4:37) J.Scott punts 59 yards to MIN 33, Center-H.Bradley. M.Sherels to MIN 46 for 13 yards (K.Toomer).",Return,59,13,0,0.33677366375923157,0.24284766614437103,0.09392599761486053
2018091602,2412,"(5:04) M.Wile punts 46 yards to GB 24, Center-K.McDermott. R.Cobb pushed ob at GB 24 for no gain (J.Kearse).",Return,46,0,0,0.942844569683075,0.9434704184532166,-6.258487701416016e-4
2018091602,2502,"(3:32) J.Scott punts 46 yards to MIN 29, Center-H.Bradley, downed by GB-A.Morrison.",Downed,46,NA,0,0.07905949652194977,0.07821369916200638,8.457973599433899e-4
2018091602,4457,"(3:57) J.Scott punts 47 yards to end zone, Center-H.Bradley, Touchback.",Touchback,47,NA,0,0.2867394764907658,0.4601030945777893,-0.1733636180870235
2018091603,971,"(14:30) B.Colquitt punts 46 yards to NO 19, Center-C.Hughlett. T.Lewis to NO 19 for no gain (B.Boddy-Calhoun).",Return,46,0,0,0.5925539135932922,0.5316671133041382,0.06088680028915405
2018091603,1907,"(:48) T.Morstead punts 56 yards to CLE 17, Center-Z.Wood. J.Peppers to CLE 17 for no gain (J.Hardee). PENALTY on CLE-B.Boddy-Calhoun, Illegal Block Above the Waist, 8 yards, enforced at CLE 17.",Return,56,0,0,0.5444769263267517,0.555611252784729,-0.011134326457977295
2018091603,3326,"(7:27) B.Colquitt punts 43 yards to NO 35, Center-C.Hughlett, out of bounds.",Out of Bounds,43,NA,0,0.47578051686286926,0.47578051686286926,0
2018091604,138,"(12:34) M.Haack punts 48 yards to NYJ 4, Center-J.Denney, out of bounds.",Out of Bounds,48,NA,0,0.5981167554855347,0.5418533086776733,0.05626344680786133
